event_index,id,text,semantic_rep,file_name,class,type,content_desc,hint,parent_text,sibling_text,fillable_neighbor,neighbors,label,activity,atm_neighbor
7,com.droid4you.application.wallet:id/mstb_button_view,Expense,Text Button,,android.support.v7.widget.AppCompatButton,clickable,,,,,,,wrong,com.droid4you.application.wallet/com.droid4you.application.wallet.v3.ui.NewRecordActivity,
7,com.droid4you.application.wallet:id/mstb_button_view,Transfer,Text Button,,android.support.v7.widget.AppCompatButton,clickable,,,,,,,wrong,com.droid4you.application.wallet/com.droid4you.application.wallet.v3.ui.NewRecordActivity,
7,com.droid4you.application.wallet:id/imageView3,,share,,android.support.v7.widget.AppCompatImageView,label,,,,,,,wrong,com.droid4you.application.wallet/com.droid4you.application.wallet.v3.ui.NewRecordActivity,
7,com.droid4you.application.wallet:id/plus_minus_mark,－,Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.droid4you.application.wallet/com.droid4you.application.wallet.v3.ui.NewRecordActivity,
7,com.droid4you.application.wallet:id/new_record_amount,85,Text Button,,me.grantland.widget.AutofitTextView,clickable,,,,,,,wrong,com.droid4you.application.wallet/com.droid4you.application.wallet.v3.ui.NewRecordActivity,
7,com.droid4you.application.wallet:id/button_currency,USD,Text Button,,android.support.v7.widget.AppCompatButton,clickable,,,,,,,wrong,com.droid4you.application.wallet/com.droid4you.application.wallet.v3.ui.NewRecordActivity,
7,com.droid4you.application.wallet:id/button_account_hint,Account,Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.droid4you.application.wallet/com.droid4you.application.wallet.v3.ui.NewRecordActivity,
7,com.droid4you.application.wallet:id/button_account,Cash,Text Button,,android.support.v7.widget.AppCompatButton,clickable,,,,,,,wrong,com.droid4you.application.wallet/com.droid4you.application.wallet.v3.ui.NewRecordActivity,
7,com.droid4you.application.wallet:id/button_category_hint,Category,Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.droid4you.application.wallet/com.droid4you.application.wallet.v3.ui.NewRecordActivity,
7,com.droid4you.application.wallet:id/button_category,None,none,,android.support.v7.widget.AppCompatButton,clickable,,,,,,,wrong,com.droid4you.application.wallet/com.droid4you.application.wallet.v3.ui.NewRecordActivity,
7,com.droid4you.application.wallet:id/templates_button,Templates,Text Button,,android.support.v7.widget.AppCompatButton,clickable,,,,,,,wrong,com.droid4you.application.wallet/com.droid4you.application.wallet.v3.ui.NewRecordActivity,
7,com.droid4you.application.wallet:id/button_calculator_7,7,Text Button,,android.support.v7.widget.AppCompatButton,clickable,,,,,,,wrong,com.droid4you.application.wallet/com.droid4you.application.wallet.v3.ui.NewRecordActivity,
7,com.droid4you.application.wallet:id/button_calculator_8,8,Text Button,,android.support.v7.widget.AppCompatButton,clickable,,,,,,,wrong,com.droid4you.application.wallet/com.droid4you.application.wallet.v3.ui.NewRecordActivity,
7,com.droid4you.application.wallet:id/button_calculator_9,9,Text Button,,android.support.v7.widget.AppCompatButton,clickable,,,,,,,wrong,com.droid4you.application.wallet/com.droid4you.application.wallet.v3.ui.NewRecordActivity,
7,com.droid4you.application.wallet:id/button_calculator_4,4,Text Button,,android.support.v7.widget.AppCompatButton,clickable,,,,,,,wrong,com.droid4you.application.wallet/com.droid4you.application.wallet.v3.ui.NewRecordActivity,
7,com.droid4you.application.wallet:id/button_calculator_5,5,Text Button,,android.support.v7.widget.AppCompatButton,clickable,,,,,,,wrong,com.droid4you.application.wallet/com.droid4you.application.wallet.v3.ui.NewRecordActivity,
7,com.droid4you.application.wallet:id/button_calculator_6,6,Text Button,,android.support.v7.widget.AppCompatButton,clickable,,,,,,,wrong,com.droid4you.application.wallet/com.droid4you.application.wallet.v3.ui.NewRecordActivity,
7,com.droid4you.application.wallet:id/button_calculator_1,1,Text Button,,android.support.v7.widget.AppCompatButton,clickable,,,,,,,wrong,com.droid4you.application.wallet/com.droid4you.application.wallet.v3.ui.NewRecordActivity,
7,com.droid4you.application.wallet:id/button_calculator_2,2,Text Button,,android.support.v7.widget.AppCompatButton,clickable,,,,,,,wrong,com.droid4you.application.wallet/com.droid4you.application.wallet.v3.ui.NewRecordActivity,
7,com.droid4you.application.wallet:id/button_calculator_3,3,Text Button,,android.support.v7.widget.AppCompatButton,clickable,,,,,,,wrong,com.droid4you.application.wallet/com.droid4you.application.wallet.v3.ui.NewRecordActivity,
7,com.droid4you.application.wallet:id/button_calculator_dot,.,Text Button,,android.support.v7.widget.AppCompatButton,clickable,,,,,,,wrong,com.droid4you.application.wallet/com.droid4you.application.wallet.v3.ui.NewRecordActivity,
7,com.droid4you.application.wallet:id/button_calculator_0,0,Text Button,,android.support.v7.widget.AppCompatButton,clickable,,,,,,,wrong,com.droid4you.application.wallet/com.droid4you.application.wallet.v3.ui.NewRecordActivity,
7,com.droid4you.application.wallet:id/button_calculator_delete,⇤,Text Button,,android.support.v7.widget.AppCompatButton,clickable,,,,,,,wrong,com.droid4you.application.wallet/com.droid4you.application.wallet.v3.ui.NewRecordActivity,
7,com.droid4you.application.wallet:id/button_calculator_div,÷,Text Button,,android.support.v7.widget.AppCompatButton,clickable,,,,,,,wrong,com.droid4you.application.wallet/com.droid4you.application.wallet.v3.ui.NewRecordActivity,
7,com.droid4you.application.wallet:id/button_calculator_product,*,Text Button,,android.support.v7.widget.AppCompatButton,clickable,,,,,,,wrong,com.droid4you.application.wallet/com.droid4you.application.wallet.v3.ui.NewRecordActivity,
7,com.droid4you.application.wallet:id/button_calculator_minus,-,Text Button,,android.support.v7.widget.AppCompatButton,clickable,,,,,,,wrong,com.droid4you.application.wallet/com.droid4you.application.wallet.v3.ui.NewRecordActivity,
7,com.droid4you.application.wallet:id/button_calculator_plus,+,Text Button,,android.support.v7.widget.AppCompatButton,clickable,,,,,,,wrong,com.droid4you.application.wallet/com.droid4you.application.wallet.v3.ui.NewRecordActivity,
7,com.droid4you.application.wallet:id/button_calculator_sum,=,Text Button,,android.support.v7.widget.AppCompatButton,clickable,,,,,,,wrong,com.droid4you.application.wallet/com.droid4you.application.wallet.v3.ui.NewRecordActivity,
8,,,Image,,android.support.v7.widget.AppCompatImageButton,clickable,,,,,,,wrong,com.droid4you.application.wallet/com.droid4you.application.wallet.v3.ui.NewRecordActivity,
8,com.droid4you.application.wallet:id/toolbar_amount,Category,categories,,android.support.v7.widget.AppCompatTextView,clickable,,,,,,,wrong,com.droid4you.application.wallet/com.droid4you.application.wallet.v3.ui.NewRecordActivity,
8,,,arrow_backward,,android.support.v7.widget.AppCompatImageButton,clickable,,,,,,,wrong,com.droid4you.application.wallet/com.droid4you.application.wallet.v3.ui.NewRecordActivity,
8,com.droid4you.application.wallet:id/search_button,,search,,android.support.v7.widget.AppCompatImageView,clickable,,,,,,,wrong,com.droid4you.application.wallet/com.droid4you.application.wallet.v3.ui.NewRecordActivity,
8,com.droid4you.application.wallet:id/color,,Image,,android.support.v7.widget.AppCompatImageView,label,,,,,,,wrong,com.droid4you.application.wallet/com.droid4you.application.wallet.v3.ui.NewRecordActivity,
8,com.droid4you.application.wallet:id/text,Cash,Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.droid4you.application.wallet/com.droid4you.application.wallet.v3.ui.NewRecordActivity,
8,com.droid4you.application.wallet:id/item,Add...,Text Button,,android.support.v7.widget.AppCompatButton,clickable,,,,,,,wrong,com.droid4you.application.wallet/com.droid4you.application.wallet.v3.ui.NewRecordActivity,
8,com.droid4you.application.wallet:id/item,Add...,Text Button,,android.support.v7.widget.AppCompatButton,clickable,,,,,,,wrong,com.droid4you.application.wallet/com.droid4you.application.wallet.v3.ui.NewRecordActivity,
8,com.droid4you.application.wallet:id/item,Add...,Text Button,,android.support.v7.widget.AppCompatButton,clickable,,,,,,,wrong,com.droid4you.application.wallet/com.droid4you.application.wallet.v3.ui.NewRecordActivity,
8,com.droid4you.application.wallet:id/item,Settings...,Text Button,,android.support.v7.widget.AppCompatButton,clickable,,,,,,,wrong,com.droid4you.application.wallet/com.droid4you.application.wallet.v3.ui.NewRecordActivity,
8,com.droid4you.application.wallet:id/item,Settings...,Text Button,,android.support.v7.widget.AppCompatButton,clickable,,,,,,,wrong,com.droid4you.application.wallet/com.droid4you.application.wallet.v3.ui.NewRecordActivity,
8,com.droid4you.application.wallet:id/text,USD,Text Button,,android.support.v7.widget.AppCompatTextView,clickable,,,,,,,wrong,com.droid4you.application.wallet/com.droid4you.application.wallet.v3.ui.NewRecordActivity,
8,com.droid4you.application.wallet:id/text,USD,Text Button,,android.support.v7.widget.AppCompatTextView,clickable,,,,,,,wrong,com.droid4you.application.wallet/com.droid4you.application.wallet.v3.ui.NewRecordActivity,
8,com.droid4you.application.wallet:id/item,Add...,Text Button,,android.support.v7.widget.AppCompatButton,clickable,,,,,,,wrong,com.droid4you.application.wallet/com.droid4you.application.wallet.v3.ui.NewRecordActivity,
8,com.droid4you.application.wallet:id/item,Add...,Text Button,,android.support.v7.widget.AppCompatButton,clickable,,,,,,,wrong,com.droid4you.application.wallet/com.droid4you.application.wallet.v3.ui.NewRecordActivity,
8,com.droid4you.application.wallet:id/item,Add...,Text Button,,android.support.v7.widget.AppCompatButton,clickable,,,,,,,wrong,com.droid4you.application.wallet/com.droid4you.application.wallet.v3.ui.NewRecordActivity,
8,com.droid4you.application.wallet:id/item,Settings...,Text Button,,android.support.v7.widget.AppCompatButton,clickable,,,,,,,wrong,com.droid4you.application.wallet/com.droid4you.application.wallet.v3.ui.NewRecordActivity,
8,com.droid4you.application.wallet:id/item,Settings...,Text Button,,android.support.v7.widget.AppCompatButton,clickable,,,,,,,wrong,com.droid4you.application.wallet/com.droid4you.application.wallet.v3.ui.NewRecordActivity,
8,com.droid4you.application.wallet:id/item,Add...,Text Button,,android.support.v7.widget.AppCompatButton,clickable,,,,,,,wrong,com.droid4you.application.wallet/com.droid4you.application.wallet.v3.ui.NewRecordActivity,
8,com.droid4you.application.wallet:id/item,Add...,Text Button,,android.support.v7.widget.AppCompatButton,clickable,,,,,,,wrong,com.droid4you.application.wallet/com.droid4you.application.wallet.v3.ui.NewRecordActivity,
8,com.droid4you.application.wallet:id/item,Settings...,Text Button,,android.support.v7.widget.AppCompatButton,clickable,,,,,,,wrong,com.droid4you.application.wallet/com.droid4you.application.wallet.v3.ui.NewRecordActivity,
8,com.droid4you.application.wallet:id/item,Settings...,Text Button,,android.support.v7.widget.AppCompatButton,clickable,,,,,,,wrong,com.droid4you.application.wallet/com.droid4you.application.wallet.v3.ui.NewRecordActivity,
8,com.droid4you.application.wallet:id/item,Settings...,Text Button,,android.support.v7.widget.AppCompatButton,clickable,,,,,,,wrong,com.droid4you.application.wallet/com.droid4you.application.wallet.v3.ui.NewRecordActivity,
8,com.droid4you.application.wallet:id/icon_envelope,,Image,,android.support.v7.widget.AppCompatImageView,label,,,,,,,wrong,com.droid4you.application.wallet/com.droid4you.application.wallet.v3.ui.NewRecordActivity,
8,com.droid4you.application.wallet:id/icon_envelope,,Image,,android.support.v7.widget.AppCompatImageView,label,,,,,,,wrong,com.droid4you.application.wallet/com.droid4you.application.wallet.v3.ui.NewRecordActivity,
8,,,Image,,android.support.v7.widget.AppCompatImageView,label,,,,,,,wrong,com.droid4you.application.wallet/com.droid4you.application.wallet.v3.ui.NewRecordActivity,
8,,,Image,,android.support.v7.widget.AppCompatImageView,label,,,,,,,wrong,com.droid4you.application.wallet/com.droid4you.application.wallet.v3.ui.NewRecordActivity,
8,com.droid4you.application.wallet:id/text_envelope_name,Food & Drinks,Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.droid4you.application.wallet/com.droid4you.application.wallet.v3.ui.NewRecordActivity,
8,com.droid4you.application.wallet:id/image_next,,arrow_forward,,android.support.v7.widget.AppCompatImageView,label,,,,,,,wrong,com.droid4you.application.wallet/com.droid4you.application.wallet.v3.ui.NewRecordActivity,
8,com.droid4you.application.wallet:id/icon_envelope,,cart,,android.support.v7.widget.AppCompatImageView,label,,,,,,,wrong,com.droid4you.application.wallet/com.droid4you.application.wallet.v3.ui.NewRecordActivity,
8,com.droid4you.application.wallet:id/icon_envelope,,cart,,android.support.v7.widget.AppCompatImageView,label,,,,,,,wrong,com.droid4you.application.wallet/com.droid4you.application.wallet.v3.ui.NewRecordActivity,
8,,,cart,,android.support.v7.widget.AppCompatImageView,label,,,,,,,wrong,com.droid4you.application.wallet/com.droid4you.application.wallet.v3.ui.NewRecordActivity,
8,,,cart,,android.support.v7.widget.AppCompatImageView,label,,,,,,,wrong,com.droid4you.application.wallet/com.droid4you.application.wallet.v3.ui.NewRecordActivity,
8,com.droid4you.application.wallet:id/text_envelope_name,Shopping,Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.droid4you.application.wallet/com.droid4you.application.wallet.v3.ui.NewRecordActivity,
8,com.droid4you.application.wallet:id/image_next,,arrow_forward,,android.support.v7.widget.AppCompatImageView,label,,,,,,,wrong,com.droid4you.application.wallet/com.droid4you.application.wallet.v3.ui.NewRecordActivity,
