event_index,id,text,semantic_rep,file_name,class,type,content_desc,hint,parent_text,sibling_text,fillable_neighbor,neighbors,label,activity,atm_neighbor
2,com.cookware.worldcusinerecipes:id/image,,Image,,android.support.v7.widget.AppCompatImageView,clickable,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
2,com.cookware.worldcusinerecipes:id/textview1,Green Mango and Pawpaw Smoothie,Text Button,,android.support.v7.widget.AppCompatTextView,clickable,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
2,com.cookware.worldcusinerecipes:id/gridcalorie,- calories,Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
2,com.cookware.worldcusinerecipes:id/gridheart,5,Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
2,com.cookware.worldcusinerecipes:id/image,,Image,,android.support.v7.widget.AppCompatImageView,clickable,,,,,,,correct,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
2,com.cookware.worldcusinerecipes:id/textview1,Strawberry Yoghurt Smoothie,Text Button,,android.support.v7.widget.AppCompatTextView,clickable,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
2,com.cookware.worldcusinerecipes:id/gridcalorie,- calories,Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
2,com.cookware.worldcusinerecipes:id/gridheart,8,Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
2,com.cookware.worldcusinerecipes:id/image,,Image,,android.support.v7.widget.AppCompatImageView,clickable,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
2,com.cookware.worldcusinerecipes:id/textview1,Mango guacamole,Text Button,,android.support.v7.widget.AppCompatTextView,clickable,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
2,com.cookware.worldcusinerecipes:id/image,,Image,,android.support.v7.widget.AppCompatImageView,clickable,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
2,com.cookware.worldcusinerecipes:id/textview1,Healthy spicy chicken stew,Text Button,,android.support.v7.widget.AppCompatTextView,clickable,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
2,,,Web View,,com.google.android.gms.ads.internal.webview.o,clickable,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
2,,,Web View,,com.google.android.gms.ads.internal.webview.o,clickable,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
2,com.cookware.worldcusinerecipes:id/imgheader,,Image,,android.support.v7.widget.AppCompatImageView,label,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
2,com.cookware.worldcusinerecipes:id/textviewname,Green Mango and Pawpaw Smoothie,Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
2,com.cookware.worldcusinerecipes:id/imageView1,,Image,,android.support.v7.widget.AppCompatImageView,label,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
2,com.cookware.worldcusinerecipes:id/caltext,-,Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
2,com.cookware.worldcusinerecipes:id/caltext2,Calories,Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
2,com.cookware.worldcusinerecipes:id/imageView2,,arrow_upward,,android.support.v7.widget.AppCompatImageView,label,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
2,com.cookware.worldcusinerecipes:id/sertext,1,Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
2,com.cookware.worldcusinerecipes:id/sertext2,Servings,Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
2,com.cookware.worldcusinerecipes:id/sharebutton,,Image,,android.support.v7.widget.AppCompatImageView,clickable,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
2,com.cookware.worldcusinerecipes:id/addshare,"Share
recipe",Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
2,com.cookware.worldcusinerecipes:id/btnwear,,microphone,,android.support.v7.widget.AppCompatImageView,label,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
2,com.cookware.worldcusinerecipes:id/addwear,"Get on
watch",Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
2,com.cookware.worldcusinerecipes:id/Button12,,Image,,android.support.v7.widget.AppCompatButton,clickable,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
2,com.cookware.worldcusinerecipes:id/textView4,Ingredients Required,Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
2,com.cookware.worldcusinerecipes:id/ingcount,"6
Count",Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
2,com.cookware.worldcusinerecipes:id/imageViewlist1,,Image,,android.support.v7.widget.AppCompatImageView,clickable,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
2,com.cookware.worldcusinerecipes:id/textView2,1 cup fresh blueberries ,Text Button,,android.support.v7.widget.AppCompatTextView,clickable,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
2,com.cookware.worldcusinerecipes:id/imageViewlist1,,explore,,android.support.v7.widget.AppCompatImageView,clickable,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
2,com.cookware.worldcusinerecipes:id/textView2,1/2 cup Greek yogurt ,Text Button,,android.support.v7.widget.AppCompatTextView,clickable,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
2,com.cookware.worldcusinerecipes:id/imageViewlist1,,arrow_upward,,android.support.v7.widget.AppCompatImageView,clickable,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
2,com.cookware.worldcusinerecipes:id/textView2,1/4 cup orange juice ,Text Button,,android.support.v7.widget.AppCompatTextView,clickable,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
2,com.cookware.worldcusinerecipes:id/Button1,,bookmark,,android.support.v7.widget.AppCompatImageView,clickable,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
2,com.cookware.worldcusinerecipes:id/title,Servings,Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
2,com.cookware.worldcusinerecipes:id/description,See the number of servings per recipe!,Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
3,,Green Mango and Pawpaw Smoothie,Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
3,com.cookware.worldcusinerecipes:id/action_search,,search,,android.support.v7.view.menu.ActionMenuItemView,clickable,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
3,,,arrow_backward,,android.support.v7.widget.AppCompatImageButton,clickable,,,,,,,correct,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
3,com.cookware.worldcusinerecipes:id/imageView,,Image,,kr.pe.burt.android.lib.androidgradientimageview.AndroidGradientImageView,clickable,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
3,com.cookware.worldcusinerecipes:id/textView1,Hand Picked Recipes,Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
3,com.cookware.worldcusinerecipes:id/topbutton1,breakfast,breakfast,,android.support.v7.widget.AppCompatButton,clickable,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
3,com.cookware.worldcusinerecipes:id/topbutton2,Appetizers,appetizers,,android.support.v7.widget.AppCompatButton,clickable,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
3,com.cookware.worldcusinerecipes:id/topbutton3,Main Dishes,side dishes,,android.support.v7.widget.AppCompatButton,clickable,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
3,com.cookware.worldcusinerecipes:id/topbutton4,Side Dishes,side dishes,,android.support.v7.widget.AppCompatButton,clickable,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
3,com.cookware.worldcusinerecipes:id/image,,Image,,android.support.v7.widget.AppCompatImageView,clickable,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
3,com.cookware.worldcusinerecipes:id/fab_expand_menu_button,,Image,,com.getbase.floatingactionbutton.FloatingActionsMenu$1,clickable,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
3,,,Web View,,com.google.android.gms.ads.internal.webview.o,clickable,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
3,,,Web View,,com.google.android.gms.ads.internal.webview.o,clickable,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
3,com.cookware.worldcusinerecipes:id/image,,Image,,android.support.v7.widget.AppCompatImageView,clickable,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
3,com.cookware.worldcusinerecipes:id/textview1,Green Mango and Pawpaw Smoothie,Text Button,,android.support.v7.widget.AppCompatTextView,clickable,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
3,com.cookware.worldcusinerecipes:id/gridcalorie,- calories,Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
3,com.cookware.worldcusinerecipes:id/gridheart,5,Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
3,com.cookware.worldcusinerecipes:id/image,,Image,,android.support.v7.widget.AppCompatImageView,clickable,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
3,com.cookware.worldcusinerecipes:id/textview1,Strawberry Yoghurt Smoothie,Text Button,,android.support.v7.widget.AppCompatTextView,clickable,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
3,com.cookware.worldcusinerecipes:id/gridcalorie,- calories,Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
3,com.cookware.worldcusinerecipes:id/gridheart,8,Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
3,com.cookware.worldcusinerecipes:id/image,,Image,,android.support.v7.widget.AppCompatImageView,clickable,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
3,com.cookware.worldcusinerecipes:id/textview1,Mango guacamole,Text Button,,android.support.v7.widget.AppCompatTextView,clickable,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
3,com.cookware.worldcusinerecipes:id/image,,Image,,android.support.v7.widget.AppCompatImageView,clickable,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
3,com.cookware.worldcusinerecipes:id/textview1,Healthy spicy chicken stew,Text Button,,android.support.v7.widget.AppCompatTextView,clickable,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
3,,,Web View,,com.google.android.gms.ads.internal.webview.o,clickable,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
3,,,Web View,,com.google.android.gms.ads.internal.webview.o,clickable,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
3,com.cookware.worldcusinerecipes:id/imgheader,,Image,,android.support.v7.widget.AppCompatImageView,label,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
3,com.cookware.worldcusinerecipes:id/textviewname,Green Mango and Pawpaw Smoothie,Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
3,com.cookware.worldcusinerecipes:id/imageView1,,Image,,android.support.v7.widget.AppCompatImageView,label,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
3,com.cookware.worldcusinerecipes:id/caltext,-,Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
3,com.cookware.worldcusinerecipes:id/caltext2,Calories,Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
3,com.cookware.worldcusinerecipes:id/imageView2,,Image,,android.support.v7.widget.AppCompatImageView,label,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
3,com.cookware.worldcusinerecipes:id/sertext,1,Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
3,com.cookware.worldcusinerecipes:id/sertext2,Servings,Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
3,com.cookware.worldcusinerecipes:id/sharebutton,,Image,,android.support.v7.widget.AppCompatImageView,clickable,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
3,com.cookware.worldcusinerecipes:id/addshare,"Share
recipe",Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
3,com.cookware.worldcusinerecipes:id/btnwear,,Image,,android.support.v7.widget.AppCompatImageView,label,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
3,com.cookware.worldcusinerecipes:id/addwear,"Get on
watch",Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
3,com.cookware.worldcusinerecipes:id/Button12,,Image,,android.support.v7.widget.AppCompatButton,clickable,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
3,com.cookware.worldcusinerecipes:id/textView4,Ingredients Required,Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
3,com.cookware.worldcusinerecipes:id/ingcount,"6
Count",Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
3,com.cookware.worldcusinerecipes:id/imageViewlist1,,explore,,android.support.v7.widget.AppCompatImageView,clickable,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
3,com.cookware.worldcusinerecipes:id/textView2,1 cup fresh blueberries ,Text Button,,android.support.v7.widget.AppCompatTextView,clickable,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
3,com.cookware.worldcusinerecipes:id/imageViewlist1,,Image,,android.support.v7.widget.AppCompatImageView,clickable,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
3,com.cookware.worldcusinerecipes:id/textView2,1/2 cup Greek yogurt ,Text Button,,android.support.v7.widget.AppCompatTextView,clickable,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
3,com.cookware.worldcusinerecipes:id/imageViewlist1,,Image,,android.support.v7.widget.AppCompatImageView,clickable,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
3,com.cookware.worldcusinerecipes:id/textView2,1/4 cup orange juice ,Text Button,,android.support.v7.widget.AppCompatTextView,clickable,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
3,com.cookware.worldcusinerecipes:id/Button1,,favorite,,android.support.v7.widget.AppCompatImageView,clickable,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
4,,World Cuisine Recipes,Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
4,com.cookware.worldcusinerecipes:id/action_search,,search,,android.support.v7.view.menu.ActionMenuItemView,clickable,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
4,,,arrow_backward,,android.support.v7.widget.AppCompatImageButton,clickable,,,,,,,correct,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
4,com.cookware.worldcusinerecipes:id/imageView,,Image,,kr.pe.burt.android.lib.androidgradientimageview.AndroidGradientImageView,clickable,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
4,com.cookware.worldcusinerecipes:id/textView1,Hand Picked Recipes,Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
4,com.cookware.worldcusinerecipes:id/topbutton1,breakfast,breakfast,,android.support.v7.widget.AppCompatButton,clickable,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
4,com.cookware.worldcusinerecipes:id/topbutton2,Appetizers,appetizers,,android.support.v7.widget.AppCompatButton,clickable,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
4,com.cookware.worldcusinerecipes:id/topbutton3,Main Dishes,side dishes,,android.support.v7.widget.AppCompatButton,clickable,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
4,com.cookware.worldcusinerecipes:id/topbutton4,Side Dishes,side dishes,,android.support.v7.widget.AppCompatButton,clickable,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
4,com.cookware.worldcusinerecipes:id/image,,Image,,android.support.v7.widget.AppCompatImageView,clickable,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
4,com.cookware.worldcusinerecipes:id/fab_expand_menu_button,,Image,,com.getbase.floatingactionbutton.FloatingActionsMenu$1,clickable,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
4,,,Web View,,com.google.android.gms.ads.internal.webview.o,clickable,,,,,,,wrong,com.cookware.worldcusinerecipes/com.cookware.worldcusinerecipes.MainActivity,
