event_index,id,text,semantic_rep,file_name,class,type,content_desc,hint,parent_text,sibling_text,fillable_neighbor,neighbors,label,activity,atm_neighbor
8,com.finicity.mvelopes:id/calc_9,9,Text Button,,com.finicity.mvelopes.fonts.FontButton,clickable,,,,,,,wrong,com.finicity.mvelopes/com.finicity.mvelopes.app.MvelopesSlideMenu_,
8,com.finicity.mvelopes:id/calc_0,0,Text Button,,com.finicity.mvelopes.fonts.FontButton,clickable,,,,,,,wrong,com.finicity.mvelopes/com.finicity.mvelopes.app.MvelopesSlideMenu_,
8,com.finicity.mvelopes:id/mainshadow,DONE,Text Button,,android.widget.ImageView,clickable,,,,,,,correct,com.finicity.mvelopes/com.finicity.mvelopes.app.MvelopesSlideMenu_,
9,com.finicity.mvelopes:id/maint,New Transaction,Text,,com.finicity.mvelopes.fonts.FontTextView,label,,,,,,,wrong,com.finicity.mvelopes/com.finicity.mvelopes.app.MvelopesSlideMenu_,
9,com.finicity.mvelopes:id/leftmenu,,arrow_backward,,android.widget.ImageView,clickable,,,,,,,correct,com.finicity.mvelopes/com.finicity.mvelopes.app.MvelopesSlideMenu_,
9,com.finicity.mvelopes:id/TextView05,Amount,Text,,com.finicity.mvelopes.fonts.FontTextView,label,,,,,,,wrong,com.finicity.mvelopes/com.finicity.mvelopes.app.MvelopesSlideMenu_,
9,com.finicity.mvelopes:id/amount,Required,Text,,com.finicity.mvelopes.fonts.FontTextView,label,,,,,,,wrong,com.finicity.mvelopes/com.finicity.mvelopes.app.MvelopesSlideMenu_,
9,com.finicity.mvelopes:id/TextView01,Payee,Text,,com.finicity.mvelopes.fonts.FontTextView,label,,,,,,,wrong,com.finicity.mvelopes/com.finicity.mvelopes.app.MvelopesSlideMenu_,
9,com.finicity.mvelopes:id/payee,Required,Text,,com.finicity.mvelopes.fonts.FontTextView,label,,,,,,,wrong,com.finicity.mvelopes/com.finicity.mvelopes.app.MvelopesSlideMenu_,
9,com.finicity.mvelopes:id/TextView07,Envelope,Text,,com.finicity.mvelopes.fonts.FontTextView,label,,,,,,,wrong,com.finicity.mvelopes/com.finicity.mvelopes.app.MvelopesSlideMenu_,
9,com.finicity.mvelopes:id/envelope,Required,Text,,com.finicity.mvelopes.fonts.FontTextView,label,,,,,,,wrong,com.finicity.mvelopes/com.finicity.mvelopes.app.MvelopesSlideMenu_,
9,com.finicity.mvelopes:id/TextView09,Account,Text,,com.finicity.mvelopes.fonts.FontTextView,label,,,,,,,wrong,com.finicity.mvelopes/com.finicity.mvelopes.app.MvelopesSlideMenu_,
9,com.finicity.mvelopes:id/account,Required,Text,,com.finicity.mvelopes.fonts.FontTextView,label,,,,,,,wrong,com.finicity.mvelopes/com.finicity.mvelopes.app.MvelopesSlideMenu_,
9,com.finicity.mvelopes:id/TextView03,Date,Text,,com.finicity.mvelopes.fonts.FontTextView,label,,,,,,,wrong,com.finicity.mvelopes/com.finicity.mvelopes.app.MvelopesSlideMenu_,
9,com.finicity.mvelopes:id/date,Today ,Text,,com.finicity.mvelopes.fonts.FontTextView,label,,,,,,,wrong,com.finicity.mvelopes/com.finicity.mvelopes.app.MvelopesSlideMenu_,
9,com.finicity.mvelopes:id/check_label,Check Number,Text,,com.finicity.mvelopes.fonts.FontTextView,label,,,,,,,wrong,com.finicity.mvelopes/com.finicity.mvelopes.app.MvelopesSlideMenu_,
9,com.finicity.mvelopes:id/check_txt,Optional,Text,,com.finicity.mvelopes.fonts.FontTextView,label,,,,,,,wrong,com.finicity.mvelopes/com.finicity.mvelopes.app.MvelopesSlideMenu_,
9,com.finicity.mvelopes:id/TextView11,Note,Text,,com.finicity.mvelopes.fonts.FontTextView,label,,,,,,,wrong,com.finicity.mvelopes/com.finicity.mvelopes.app.MvelopesSlideMenu_,
9,com.finicity.mvelopes:id/note,Optional,Text,,com.finicity.mvelopes.fonts.FontTextView,label,,,,,,,wrong,com.finicity.mvelopes/com.finicity.mvelopes.app.MvelopesSlideMenu_,
9,com.finicity.mvelopes:id/tAddReceiptnew,Receipt,Text,,com.finicity.mvelopes.fonts.FontTextView,label,,,,,,,wrong,com.finicity.mvelopes/com.finicity.mvelopes.app.MvelopesSlideMenu_,
9,com.finicity.mvelopes:id/addReceiptTextView,Add,Text,,com.finicity.mvelopes.fonts.FontTextView,label,,,,,,,wrong,com.finicity.mvelopes/com.finicity.mvelopes.app.MvelopesSlideMenu_,
10,com.finicity.mvelopes:id/maint,Inbox,Text,,com.finicity.mvelopes.fonts.FontTextView,label,,,,,,,wrong,com.finicity.mvelopes/com.finicity.mvelopes.app.MvelopesSlideMenu_,
10,com.finicity.mvelopes:id/txtTitle,Inbox,Text,,com.finicity.mvelopes.fonts.FontTextView,label,,,,,,,wrong,com.finicity.mvelopes/com.finicity.mvelopes.app.MvelopesSlideMenu_,
10,com.finicity.mvelopes:id/txtTitle,Pending,Text,,com.finicity.mvelopes.fonts.FontTextView,label,,,,,,,wrong,com.finicity.mvelopes/com.finicity.mvelopes.app.MvelopesSlideMenu_,
10,com.finicity.mvelopes:id/txtTitle,Envelopes,Text,,com.finicity.mvelopes.fonts.FontTextView,label,,,,,,,wrong,com.finicity.mvelopes/com.finicity.mvelopes.app.MvelopesSlideMenu_,
10,com.finicity.mvelopes:id/txtTitle,Adjust Income,Text,,com.finicity.mvelopes.fonts.FontTextView,label,,,,,,,wrong,com.finicity.mvelopes/com.finicity.mvelopes.app.MvelopesSlideMenu_,
10,com.finicity.mvelopes:id/txtTitle,Adjust Budget,Text,,com.finicity.mvelopes.fonts.FontTextView,label,,,,,,,correct,com.finicity.mvelopes/com.finicity.mvelopes.app.MvelopesSlideMenu_,
10,com.finicity.mvelopes:id/txtTitle,Fund on the Fly,Text,,com.finicity.mvelopes.fonts.FontTextView,label,,,,,,,wrong,com.finicity.mvelopes/com.finicity.mvelopes.app.MvelopesSlideMenu_,
10,com.finicity.mvelopes:id/txtTitle,Fund via Profile,Text,,com.finicity.mvelopes.fonts.FontTextView,label,,,,,,,wrong,com.finicity.mvelopes/com.finicity.mvelopes.app.MvelopesSlideMenu_,
10,com.finicity.mvelopes:id/textTitleDojo,Financial Wellness,Text,,com.finicity.mvelopes.fonts.FontTextView,label,,,,,,,wrong,com.finicity.mvelopes/com.finicity.mvelopes.app.MvelopesSlideMenu_,
10,com.finicity.mvelopes:id/txtTitle,Accounts,Text,,com.finicity.mvelopes.fonts.FontTextView,label,,,,,,,wrong,com.finicity.mvelopes/com.finicity.mvelopes.app.MvelopesSlideMenu_,
10,com.finicity.mvelopes:id/txtTitle,Upgrade to Premier,Text,,com.finicity.mvelopes.fonts.FontTextView,label,,,,,,,wrong,com.finicity.mvelopes/com.finicity.mvelopes.app.MvelopesSlideMenu_,
10,com.finicity.mvelopes:id/txtTitle,Free Debt Analysis,Text,,com.finicity.mvelopes.fonts.FontTextView,label,,,,,,,wrong,com.finicity.mvelopes/com.finicity.mvelopes.app.MvelopesSlideMenu_,
10,com.finicity.mvelopes:id/txtTitle,Help,Text,,com.finicity.mvelopes.fonts.FontTextView,label,,,,,,,wrong,com.finicity.mvelopes/com.finicity.mvelopes.app.MvelopesSlideMenu_,
11,com.finicity.mvelopes:id/create_budget_dialog_title,Finished,Text,,com.finicity.mvelopes.fonts.FontTextView,label,,,,,,,wrong,com.finicity.mvelopes/com.finicity.mvelopes.app.MvelopesSlideMenu_,
11,com.finicity.mvelopes:id/create_budget_dialog_description,We’ve created a proposed budget for you. Let’s go customize it! ,Text,,com.finicity.mvelopes.fonts.FontTextView,label,,,,,,,wrong,com.finicity.mvelopes/com.finicity.mvelopes.app.MvelopesSlideMenu_,
11,com.finicity.mvelopes:id/done,Customize Budget,Text Button,,com.finicity.mvelopes.fonts.FontButton,clickable,,,,,,,correct,com.finicity.mvelopes/com.finicity.mvelopes.app.MvelopesSlideMenu_,
12,com.finicity.mvelopes:id/maint,Create Budget,Text,,com.finicity.mvelopes.fonts.FontTextView,label,,,,,,,wrong,com.finicity.mvelopes/com.finicity.mvelopes.app.MvelopesSlideMenu_,
12,com.finicity.mvelopes:id/name,BILLS,Text,,com.finicity.mvelopes.fonts.FontTextView,label,,,,,,,wrong,com.finicity.mvelopes/com.finicity.mvelopes.app.MvelopesSlideMenu_,
12,com.finicity.mvelopes:id/amount,$0.00 ,Text,,com.finicity.mvelopes.fonts.FontTextView,label,,,,,,,wrong,com.finicity.mvelopes/com.finicity.mvelopes.app.MvelopesSlideMenu_,
12,com.finicity.mvelopes:id/name,Auto Insurance,Text,,com.finicity.mvelopes.fonts.FontTextView,label,,,,,,,wrong,com.finicity.mvelopes/com.finicity.mvelopes.app.MvelopesSlideMenu_,
12,com.finicity.mvelopes:id/amount,0,Text,,com.finicity.mvelopes.fonts.FontTextView,label,,,,,,,wrong,com.finicity.mvelopes/com.finicity.mvelopes.app.MvelopesSlideMenu_,
12,com.finicity.mvelopes:id/name,Electricity/Gas,Text,,com.finicity.mvelopes.fonts.FontTextView,label,,,,,,,wrong,com.finicity.mvelopes/com.finicity.mvelopes.app.MvelopesSlideMenu_,
12,com.finicity.mvelopes:id/amount,0,Text,,com.finicity.mvelopes.fonts.FontTextView,label,,,,,,,wrong,com.finicity.mvelopes/com.finicity.mvelopes.app.MvelopesSlideMenu_,
12,com.finicity.mvelopes:id/name,Home Insurance,Text,,com.finicity.mvelopes.fonts.FontTextView,label,,,,,,,wrong,com.finicity.mvelopes/com.finicity.mvelopes.app.MvelopesSlideMenu_,
12,com.finicity.mvelopes:id/amount,0,Text,,com.finicity.mvelopes.fonts.FontTextView,label,,,,,,,wrong,com.finicity.mvelopes/com.finicity.mvelopes.app.MvelopesSlideMenu_,
12,com.finicity.mvelopes:id/name,Internet/TV,Text,,com.finicity.mvelopes.fonts.FontTextView,label,,,,,,,wrong,com.finicity.mvelopes/com.finicity.mvelopes.app.MvelopesSlideMenu_,
12,com.finicity.mvelopes:id/amount,0,Text,,com.finicity.mvelopes.fonts.FontTextView,label,,,,,,,wrong,com.finicity.mvelopes/com.finicity.mvelopes.app.MvelopesSlideMenu_,
12,com.finicity.mvelopes:id/name,Life Insurance,Text,,com.finicity.mvelopes.fonts.FontTextView,label,,,,,,,wrong,com.finicity.mvelopes/com.finicity.mvelopes.app.MvelopesSlideMenu_,
12,com.finicity.mvelopes:id/amount,0,Text,,com.finicity.mvelopes.fonts.FontTextView,label,,,,,,,wrong,com.finicity.mvelopes/com.finicity.mvelopes.app.MvelopesSlideMenu_,
12,com.finicity.mvelopes:id/name,Mortgage/Rent,Text,,com.finicity.mvelopes.fonts.FontTextView,label,,,,,,,wrong,com.finicity.mvelopes/com.finicity.mvelopes.app.MvelopesSlideMenu_,
12,com.finicity.mvelopes:id/amount,0,Text,,com.finicity.mvelopes.fonts.FontTextView,label,,,,,,,wrong,com.finicity.mvelopes/com.finicity.mvelopes.app.MvelopesSlideMenu_,
12,com.finicity.mvelopes:id/incometext,Income,Text,,com.finicity.mvelopes.fonts.FontTextView,label,,,,,,,wrong,com.finicity.mvelopes/com.finicity.mvelopes.app.MvelopesSlideMenu_,
12,com.finicity.mvelopes:id/budgettext,Budget,Text,,com.finicity.mvelopes.fonts.FontTextView,label,,,,,,,wrong,com.finicity.mvelopes/com.finicity.mvelopes.app.MvelopesSlideMenu_,
12,com.finicity.mvelopes:id/adjustbudget_text,You have successfully balanced your income and expenses,Text,,com.finicity.mvelopes.fonts.FontTextView,label,,,,,,,wrong,com.finicity.mvelopes/com.finicity.mvelopes.app.MvelopesSlideMenu_,
12,com.finicity.mvelopes:id/done,Save Budget,Text Button,,com.finicity.mvelopes.fonts.FontButton,clickable,,,,,,,correct,com.finicity.mvelopes/com.finicity.mvelopes.app.MvelopesSlideMenu_,
